Question,Answer,Category,URL
可以将 VNet 到 VNet 连接与多站点连接一起使用吗, 虚拟网络连接可与多站点 VPN 同时使用。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
能否将 VNet 到 VNet 连接与多站点连接一起使用？, 虚拟网络连接可与多站点 VPN 同时使用。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
虚拟网络连接可与多站点 VPN 同时使用吗？, 虚拟网络连接可与多站点 VPN 同时使用。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
"是否可以使用""设置预共享密钥 API""配置基于策略的（静态路由）网关 VPN？","""设置预共享密钥 API""和 PowerShell cmdlet 可用于配置 Azure 基于策略的（静态）VPN 和基于路由的（动态）路由 VPN。",vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
站点到站点连接和点到站点连接有什么区别？,\n\n站点到站点（IPsec/IKE VPN 隧道）配置是指本地位置与 Azure 之间的配置。 这意味着，可以将任何本地计算机连接到虚拟网络中的任何虚拟机或角色实例，具体取决于如何选择路由和权限的配置。 它对于需要始终可用的跨界连接来说是一个极佳的选项，很适合混合配置。 此类连接依赖于 IPsec VPN 设备（硬件设备或软件设备），该设备必须部署在网络边缘。 若要创建此类连接，必须具有面向外部且不在 NAT 之后的 IPv4 地址。\n\n点到站点（基于 SSTP 的 VPN）配置允许从任何位置的单台计算机连接到虚拟网络中的任何内容。 它使用 Windows 内置的 VPN 客户端。 在进行点到站点配置时，需要安装证书和 VPN 客户端配置包，其中包含的设置允许计算机连接到虚拟网络中的任何虚拟机或角色实例。 此连接适用于需要连接到虚拟网络但该虚拟网络不在本地的情况。 无法访问 VPN 硬件或面向外部的 IPv4 地址（二者是进行站点到站点连接所必需的）时，它也是一个很好的选项。\n\n可以将虚拟网络配置为同时使用站点到站点连接和点到站点连接，前提是使用基于路由的 VPN 类型为网关创建站点到站点连接。 在经典部署模型中，基于路由的 VPN 类型称为动态网关。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
站点到站点连接和点到站点连接的区别是什么？,\n\n站点到站点（IPsec/IKE VPN 隧道）配置是指本地位置与 Azure 之间的配置。 这意味着，可以将任何本地计算机连接到虚拟网络中的任何虚拟机或角色实例，具体取决于如何选择路由和权限的配置。 它对于需要始终可用的跨界连接来说是一个极佳的选项，很适合混合配置。 此类连接依赖于 IPsec VPN 设备（硬件设备或软件设备），该设备必须部署在网络边缘。 若要创建此类连接，必须具有面向外部且不在 NAT 之后的 IPv4 地址。\n\n点到站点（基于 SSTP 的 VPN）配置允许从任何位置的单台计算机连接到虚拟网络中的任何内容。 它使用 Windows 内置的 VPN 客户端。 在进行点到站点配置时，需要安装证书和 VPN 客户端配置包，其中包含的设置允许计算机连接到虚拟网络中的任何虚拟机或角色实例。 此连接适用于需要连接到虚拟网络但该虚拟网络不在本地的情况。 无法访问 VPN 硬件或面向外部的 IPv4 地址（二者是进行站点到站点连接所必需的）时，它也是一个很好的选项。\n\n可以将虚拟网络配置为同时使用站点到站点连接和点到站点连接，前提是使用基于路由的 VPN 类型为网关创建站点到站点连接。 在经典部署模型中，基于路由的 VPN 类型称为动态网关。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure VNet 到 VNet 流量是否会通过 Internet？,Azure VNet 到 VNet 流量会流经 Azure 主干，而非 Internet。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
VNet 到 VNet 流量是否安全？,Azure VNet 到 VNet 流量是安全的。它通过 IPsec/IKE 加密进行保护。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
如何保证Azure VNet 到 VNet 流量的安全？,Azure VNet 到 VNet 流量是安全的。它通过 IPsec/IKE 加密进行保护。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure VNet 到 VNet 配置是否可以有重叠的地址空间？,Azure VNet 到 VNet 配置不能有重叠的 IP 地址范围。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure VPN 网关是否可以使用其他身份验证选项？,Azure VPN 网关只能使用预共享密钥 (PSK) 进行身份验证。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure VPN 网关是否可以配置强制隧道？,Azure VPN 网关可以配置强制隧道。请参阅[配置强制隧道](https://docs.azure.cn/vpn-gateway/vpn-gateway-about-forced-tunneling)。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure VPN 网关跨界连接选项有哪些？,Azure VPN 网关支持以下跨界连接：\n\n*   站点到站点 - 基于 IPsec（IKE v1 和 IKE v2）的 VPN 连接。 此类型的连接需要 VPN 设备或 RRAS。 有关详细信息，请参阅[站点到站点](https://docs.azure.cn/vpn-gateway/vpn-gateway-howto-site-to-site-resource-manager-portal)。\n*   点到站点 - 基于 SSTP（安全套接字隧道协议）的 VPN 连接。 此连接不需要 VPN 设备。 有关详细信息，请参阅[点到站点](https://docs.azure.cn/vpn-gateway/vpn-gateway-howto-point-to-site-resource-manager-portal)。\n*   VNet 到 VNet - 这种连接类型与站点到站点配置相同。 VNet 到 VNet 是一种基于 IPsec（IKE v1 和 IKE v2）的 VPN 连接。 它不需要 VPN 设备。 有关详细信息，请参阅 [VNet 到 VNet](https://docs.azure.cn/vpn-gateway/vpn-gateway-howto-vnet-vnet-resource-manager-portal)。\n*   多站点 - 这是站点到站点配置的变体，可将多个本地站点连接到虚拟网络。 有关详细信息，请参阅[多站点](https://docs.azure.cn/vpn-gateway/vpn-gateway-howto-multi-site-to-site-resource-manager-portal)。\n*   ExpressRoute - ExpressRoute 是从 WAN 到 Azure 的直接连接，不是经公共 Internet 的 VPN 连接。 有关详细信息，请参阅 [ExpressRoute 技术概述](https://docs.azure.cn/expressroute/expressroute-introduction)和 [ExpressRoute 常见问题](https://docs.azure.cn/expressroute/expressroute-faqs)。\n\n有关 VPN 网关连接的详细信息，请参阅[关于 VPN 网关](https://docs.azure.cn/vpn-gateway/vpn-gateway-about-vpngateways)。\n,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure VPN 网关是否为虚拟网关？,"Azure VPN 网关是一种虚拟网络网关。 VPN 网关通过公共连接在虚拟网络和本地位置之间发送加密流量。 还可使用 VPN 网关在虚拟网络之间发送流量。 创建 VPN 网关时，指定""GatewayType""的值为""Vpn""。 有关详细信息，请参阅[关于 VPN 网关配置设置](https://docs.azure.cn/vpn-gateway/vpn-gateway-about-vpn-gateway-settings)。",vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure 会为同一虚拟网络的所有 VPN 连接生成同一 IPsec/IKE 预共享密钥吗？,Azure 不会为同一虚拟网络的所有 VPN 连接生成同一 IPsec/IKE 预共享密钥。默认情况下，Azure 会为不同 VPN 连接生成不同的预共享密钥。 但是，可以使用设置 VPN 网关密钥 REST API 或 PowerShell cmdlet 设置你想要的密钥值。 该密钥必须是长度介于 1 到 128 个字符之间的字母数字字符串。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure 云服务或负载均衡终结点可以跨 VNet 吗？,Azure 云服务或负载均衡终结点不能跨虚拟网络，即使它们连接在一起，也是如此。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
云服务或负载均衡终结点可否跨 VNet？,Azure 云服务或负载均衡终结点不能跨虚拟网络，即使它们连接在一起，也是如此。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
"Azure 虚拟网关是否需要""GatewaySubnet""？","Azure 虚拟网关需要""GatewaySubnet""。网关子网包含虚拟网络网关服务使用的 IP 地址。 若要配置虚拟网关，需要先为 VNet 创建网关子网。 所有网关子网都必须命名为""GatewaySubnet""才能正常工作。 不要对网关子网使用其他名称。 此外，不要在网关子网中部署 VM 或其他组件。\n\n创建网关子网时，需指定子网包含的 IP 地址数。 网关子网中的 IP 地址分配到网关服务。 某些配置相对于其他配置需要将更多 IP 地址分配到网关服务。 需确保网关子网包含足够的 IP 地址，以适应未来的增长和可能的其他新连接配置。 因此，尽管网关子网最小可创建为 /29，但建议创建 /27 或更大（/27、/26 和 /25 等）的网关子网。 查看要创建的配置的要求，并验证所拥有的网关子网是否可满足这些要求。\n",vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure VNet 是否需要处于同一区域？,Azure 虚拟网络可以在相同或不同的 Azure 区域（位置）中。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
Azure VPN 隧道是否共享带宽？,Azure 虚拟网络的所有 VPN 隧道共享 Azure VPN 网关上的可用带宽，以及 Azure 中的相同 VPN 网关运行时间 SLA。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
能否使用 Azure VPN 网关在我的本地站点之间传输流量或将流量传输到其他虚拟网络？,Resource Manager 部署模型 可以使用 Azure VPN 网关在本地站点之间传输流量或将流量传输到其他虚拟网络。 有关详细信息，请参阅 [BGP](https://docs.azure.cn/vpn-gateway/#bgp) 部分。\n\n经典部署模型 使用经典部署模型通过 Azure VPN 网关传输流量是可行的，但依赖于网络配置文件中静态定义的地址空间。 使用经典部署模型的 Azure 虚拟网络和 VPN 网关尚不支持 BGP。 没有 BGP，手动定义传输地址空间很容易出错，不建议这样做。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
VNet 到 VNet 或多站点连接可以使用 PolicyBased VPN 吗,不可以为 VNet 到 VNet 或多站点连接使用 PolicyBased VPN 类型。VNet 到 VNet 连接和多站点连接需要 RouteBased（以前称为动态路由）VPN 类型的 Azure VPN 网关。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
是否可以为 VNet 到 VNet 或多站点连接使用 PolicyBased VPN 类型？,不可以为 VNet 到 VNet 或多站点连接使用 PolicyBased VPN 类型。VNet 到 VNet 连接和多站点连接需要 RouteBased（以前称为动态路由）VPN 类型的 Azure VPN 网关。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
能否先获得 VPN 网关 IP 地址，再创建网关？,不可以先获得 VPN 网关 IP 地址，再创建网关。必须先创建网关，才能获得 IP 地址。 如果删除再重新创建 VPN 网关，IP 地址将更改。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
可以将 RouteBased VPN 类型的 VNet 连接到另一个 PolicyBased VPN 类型的 VNet吗？,不可以将 RouteBased VPN 类型的 VNet 连接到另一个 PolicyBased VPN 类型的 VNet。两台虚拟网络都必须使用基于路由（以前称为动态路由）的 VPN。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
是否可以将 RouteBased VPN 类型的 VNet 连接到另一个 PolicyBased VPN 类型的 VNet？,不可以将 RouteBased VPN 类型的 VNet 连接到另一个 PolicyBased VPN 类型的 VNet。两台虚拟网络都必须使用基于路由（以前称为动态路由）的 VPN。,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
能否将基于策略的 VPN 网关更新为基于路由的？,不可以将基于策略的 VPN 网关更新为基于路由的。 Azure Vnet 网关类型不能从基于策略更改为基于路由，反之亦然。 必须先删除该网关，然后再重新创建，此过程需时约 60 分钟。 不会保留网关的 IP 地址，也不会保留预共享密钥 (PSK)。\n\n1.  删除与要删除的网关相关联的任何连接。\n2.  删除网关：\n\n    *   [Azure 门户](https://docs.azure.cn/vpn-gateway/vpn-gateway-delete-vnet-gateway-portal)\n    *   [Azure PowerShell](https://docs.azure.cn/vpn-gateway/vpn-gateway-delete-vnet-gateway-powershell)\n    *   [Azure Powershell - 经典](https://docs.azure.cn/vpn-gateway/vpn-gateway-delete-vnet-gateway-classic-powershell)\n3.  [创建所需类型的新网关并完成 VPN 设置](https://docs.azure.cn/vpn-gateway/vpn-gateway-howto-site-to-site-resource-manager-portal#VNetGateway),vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
是否可以将虚拟机或角色实例部署到网关子网？,不可以将虚拟机或角色实例部署到网关子网？,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
网关子网可以部署虚拟机或角色实例吗,不可以将虚拟机或角色实例部署到网关子网？,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
虚拟机或角色实例可以部署到网关子网吗,不可以将虚拟机或角色实例部署到网关子网？,vpn gateway,https://docs.azure.cn/vpn-gateway/vpn-gateway-vpn-faq
