title,source,ms.service
创建虚拟机能否选择节点,cleaned_caselog.csv,virtual-machines
使用Powershell创建虚拟机过程出现问题,cleaned_caselog.csv,virtual-machines
Azure 查看Blob中图片的存储量,cleaned_caselog.csv,storage
关于将虚拟机迁入新门户的问题,cleaned_caselog.csv,virtual-machines
怎么给虚拟机选购SSD？,cleaned_caselog.csv,storage
SAP认证时提示无法识别订阅号,cleaned_caselog.csv,virtual-machines
"订阅已过期后,能否获取虚拟机中的文件",cleaned_caselog.csv,general
CDN门户打不到，解析到ＣＤＮ上的链接不能使用,cleaned_caselog.csv,cdn
后台一直有一个进程占用大量内存。,cleaned_caselog.csv,virtual-machines
备份vm,cleaned_caselog.csv,virtual-machines
流量查询,cleaned_caselog.csv,azure-portal
如何才能创建一台虚拟机（经典）？,cleaned_caselog.csv,virtual-machines
Powershell异常报错,cleaned_caselog.csv,virtual-machines
Azure 新的微软云上面镜像恢复技术咨询,cleaned_caselog.csv,virtual-machines
虚机被删除将近3周多，能否重新恢复,cleaned_caselog.csv,virtual-machines
A3的虚机不能升级到D4,cleaned_caselog.csv,virtual-machines
VM存储空间增加,cleaned_caselog.csv,virtual-machines
权限设置问题,cleaned_caselog.csv,azure-portal
vm创建失败,cleaned_caselog.csv,virtual-machines
数据还原,cleaned_caselog.csv,virtual-machines
备份服务器的数据到azure,cleaned_caselog.csv,storage
数据库连接问题,cleaned_caselog.csv,virtual-machines
Windos Server 2016 Datacenter,cleaned_caselog.csv,virtual-machines
不通的区域之间的storage能公用吗，需要迁移才能使用吗,cleaned_caselog.csv,storage
云服务公网IP与资源组公网IP区别,cleaned_caselog.csv,virtual-machines
提供CLI安装及使用参考资料,cleaned_caselog.csv,virtual-machines
虚拟机如何捕获镜像？,cleaned_caselog.csv,virtual-machines
批量部署VM,cleaned_caselog.csv,virtual-machines
虚拟机迁移咨询,cleaned_caselog.csv,virtual-machines
经典门户和新门户的功能区别,cleaned_caselog.csv,virtual-machines
在新门户咨询组下创建虚拟机，磁盘copy功能,cleaned_caselog.csv,virtual-machines
VHD上传问题,cleaned_caselog.csv,storage
虚拟机诊断性能计数器,cleaned_caselog.csv,virtual-machines
找不到Azure Cloud Shell的入口,cleaned_caselog.csv,virtual-machines
azure file storage用作共享存储有什么限制,cleaned_caselog.csv,storage
新创建的磁盘有个306G的盘,cleaned_caselog.csv,virtual-machines
虚拟机规格配置变更log查询,cleaned_caselog.csv,virtual-machines
Providing historical tickets,cleaned_caselog.csv,azure-portal
Azure性能报表,cleaned_caselog.csv,virtual-machines
Azure站点恢复计价问题,cleaned_caselog.csv,site-recovery
Windows 虚拟机是否可以自己创建AD域,cleaned_caselog.csv,virtual-machines
从一个已经部署好的虚拟机创建一个相同的虚拟机,cleaned_caselog.csv,virtual-machines
1元试用订阅无法创建VM,cleaned_caselog.csv,virtual-machines
公网证书问题,cleaned_caselog.csv,virtual-machines
服务商入住状态,cleaned_caselog.csv,virtual-machines
ARM  下，  服务器虚机vhd创建镜像和备份磁盘是否需要停机？,cleaned_caselog.csv,virtual-machines
在新门户中找不到AAD的信息,cleaned_caselog.csv,active-directory
数据恢复,cleaned_caselog.csv,virtual-machines
文件上传时容易终止,cleaned_caselog.csv,storage
powershell 使用managed disk,cleaned_caselog.csv,storage
初始化系统咨询,cleaned_caselog.csv,virtual-machines
从VHD部署虚拟机,cleaned_caselog.csv,virtual-machines
Azure虚机的Windows Server 2012与其他系统的连通性,cleaned_caselog.csv,virtual-machines
vm备份问题,cleaned_caselog.csv,virtual-machines
Azure CLI使用现有VHD创建虚拟机问题,cleaned_caselog.csv,virtual-machines
Azure虚拟机如何增大机型,cleaned_caselog.csv,virtual-machines
Azure Blob和File的价格及云备份问题,cleaned_caselog.csv,storage
Azure部署Location的更改问题,cleaned_caselog.csv,virtual-machines
导入导出咨询,cleaned_caselog.csv,storage
备份相关问题咨询,cleaned_caselog.csv,virtual-machines
计算机加入域报错,cleaned_caselog.csv,active-directory
如何新建虚拟机,cleaned_caselog.csv,virtual-machines
ARM模式虚机快照恢复,cleaned_caselog.csv,virtual-machines
CDN在新管理界面无法查看,cleaned_caselog.csv,cdn
how to setup azure ARM vm backup,cleaned_caselog.csv,site-recovery
Azure门户中找不到AD服务,cleaned_caselog.csv,active-directory
Linux虚拟机里很多选项卡和规则无法加载,cleaned_caselog.csv,virtual-machines
设置缓存一分钟，但是不生效,cleaned_caselog.csv,cdn
将本地的VM 迁移到azure上,cleaned_caselog.csv,virtual-machines
创建VM失败,cleaned_caselog.csv,virtual-machines
怎样增大虚拟机硬盘,cleaned_caselog.csv,virtual-machines
ARM  下，外网如何访问Azure云文件存储里的共享文件夹,cleaned_caselog.csv,storage
"我使用的是泛域名,api刷新缓存提示权限不足",cleaned_caselog.csv,cdn
无法mount新建的磁盘,cleaned_caselog.csv,virtual-machines
Azure灾备,cleaned_caselog.csv,virtual-machines
存储服务不可用,cleaned_caselog.csv,storage
无法删除ASR功能,cleaned_caselog.csv,site-recovery
如何上传自定义系统镜像，并创建虚拟机,cleaned_caselog.csv,virtual-machines
虚拟定时关机,cleaned_caselog.csv,virtual-machines
Marketplace镜像部署失败,cleaned_caselog.csv,virtual-machines
创建VM生成云服务问题,cleaned_caselog.csv,virtual-machines
提高虚拟机的配置问题,cleaned_caselog.csv,virtual-machines
cdn配置问题升级,cleaned_caselog.csv,cdn
如何查看虚拟机的内存使用情况,cleaned_caselog.csv,virtual-machines
服务器迁移问题,cleaned_caselog.csv,virtual-machines
CDN Profiles下已经没有endpoint，但是cdn profile无法删除,cleaned_caselog.csv,cdn
如何用镜像创建虚拟机,cleaned_caselog.csv,virtual-machines
虚拟机备份,cleaned_caselog.csv,virtual-machines
存储账户下的blob或容器不能上传size超过50G的文件,cleaned_caselog.csv,storage
渗透压力测试,cleaned_caselog.csv,virtual-network
新门户虚机添加磁盘,cleaned_caselog.csv,virtual-machines
cdn咨询,cleaned_caselog.csv,cdn
通过微信扫描二维码下载存储在table storage里的文件,cleaned_caselog.csv,storage
默认是否支持异地备份,cleaned_caselog.csv,virtual-machines
kubernetes,cleaned_caselog.csv,automation
CDN profiles显示无法创marketplace项目,cleaned_caselog.csv,cdn
是否有带GPU的虚拟机,cleaned_caselog.csv,virtual-machines
azure ad功能设置,cleaned_caselog.csv,active-directory
如何创建资源管理组类型的虚拟机,cleaned_caselog.csv,virtual-machines
备份和病毒防火墙,cleaned_caselog.csv,virtual-machines
如何为新门户的账户分配权限,cleaned_caselog.csv,azure-portal
ssl证书一直处于配置状态,cleaned_caselog.csv,cdn
一元试用如何开通,cleaned_caselog.csv,virtual-machines
AD账户丢失,cleaned_caselog.csv,active-directory
Azure虚拟机上新添加ips入侵防卫检测系统,cleaned_caselog.csv,virtual-machines
挂载磁盘,cleaned_caselog.csv,storage
虚拟机监控设置,cleaned_caselog.csv,virtual-machines
CDN缓存设置,cleaned_caselog.csv,cdn
虚拟机如何取消资源,cleaned_caselog.csv,virtual-machines
备份问题,cleaned_caselog.csv,virtual-machines
blob service相关问题咨询,cleaned_caselog.csv,storage
如何查看资源所在区域,cleaned_caselog.csv,virtual-machines
渗透测试,cleaned_caselog.csv,virtual-machines
虚拟机的使用问题,cleaned_caselog.csv,virtual-machines
磁盘,cleaned_caselog.csv,virtual-machines
Azure VM运行情况查询,cleaned_caselog.csv,virtual-machines
在Portal上可否对虚机进行备注？,cleaned_caselog.csv,virtual-machines
请问如果仅使用平台迁移工具迁移了虚拟网络和VM，不迁移存储账户，是否有问题？,cleaned_caselog.csv,storage
v系列虚拟机是什么配置,cleaned_caselog.csv,virtual-machines
CDN profile Manage按钮不可用,cleaned_caselog.csv,cdn
无法新建虚拟机,cleaned_caselog.csv,azure-portal
监控私有云Windows VM ,cleaned_caselog.csv,virtual-machines
NAS,cleaned_caselog.csv,storage
azure上的虛擬機如何建立整個VM系統的Snapshot,cleaned_caselog.csv,virtual-machines
如何通过VHD文件恢复云服务下虚拟机,cleaned_caselog.csv,virtual-machines
CDN服务使用不了,cleaned_caselog.csv,cdn
新portal上无法查看订阅,cleaned_caselog.csv,azure-portal
如何选择创建中文版windows,cleaned_caselog.csv,virtual-machines
已有静态资源域名，在不影响业务的情况下，如何上微软cdn,cleaned_caselog.csv,cdn
Azure Security Center,cleaned_caselog.csv,virtual-machines
托管磁盘热更硬盘大小,cleaned_caselog.csv,storage
创建虚拟机报错,cleaned_caselog.csv,virtual-machines
无法根据azure提供的模版创建虚机,cleaned_caselog.csv,virtual-machines
磁盘问题,cleaned_caselog.csv,virtual-machines
portal功能咨询,cleaned_caselog.csv,azure-portal
如何使用CDN,cleaned_caselog.csv,cdn
SAP ECC 中建信息版一直部署失败,cleaned_caselog.csv,azure-portal
VM挂载硬盘问题,cleaned_caselog.csv,virtual-machines
虚拟机选择大小页面显示空白,cleaned_caselog.csv,azure-portal
不能列出所有的storageaccount,cleaned_caselog.csv,virtual-machines
可否用自定义的VHD文件再创建一个虚拟机,cleaned_caselog.csv,virtual-machines
虚拟机磁盘SSD选择,cleaned_caselog.csv,storage
客户个人如何防范外部对虚机的攻击行为,cleaned_caselog.csv,virtual-machines
 Azure是否支持红帽Linux,cleaned_caselog.csv,virtual-machines
Azure 虚拟机部署问题,cleaned_caselog.csv,virtual-machines
如何在诊断中计算某个小时进出虚拟机的流量？,cleaned_caselog.csv,virtual-machines
CLI capture排查,cleaned_caselog.csv,virtual-machines
咨询ASR恢复计划,cleaned_caselog.csv,site-recovery
ASM迁移到ARM咨询,cleaned_caselog.csv,virtual-machines
100+TB数量网络上传有无流量限制,cleaned_caselog.csv,virtual-network
vmware和hyper-v不兼容,cleaned_caselog.csv,virtual-machines
Azure虚拟机第三方支持镜像,cleaned_caselog.csv,virtual-machines
存储磁盘设置,cleaned_caselog.csv,storage
CDN加域名配置相关,cleaned_caselog.csv,cdn
虚拟机IIS问题,cleaned_caselog.csv,virtual-machines
管理portal里的经典门户和预览门户的区别,cleaned_caselog.csv,azure-portal
Azure AD租户和O365 AD租户合并问题,cleaned_caselog.csv,active-directory
创建虚拟机指导,cleaned_caselog.csv,virtual-machines
azure如何使用AD,cleaned_caselog.csv,active-directory
可不可以在Azure VM上搭建Exchange server？,cleaned_caselog.csv,virtual-machines
VHD拷贝生成新的主机windows product key一致,cleaned_caselog.csv,virtual-machines
cloud service (classi)下的VM丢失,cleaned_caselog.csv,virtual-machines
镜像迁移,cleaned_caselog.csv,virtual-machines
虚拟机能不能定期在线备份,cleaned_caselog.csv,site-recovery
文件备份问题,cleaned_caselog.csv,virtual-machines
vm创建问题,cleaned_caselog.csv,virtual-machines
存储如何绑定https的自定义域名,cleaned_caselog.csv,storage
使用现有vhd创建arm虚拟机,cleaned_caselog.csv,virtual-machines
"ARM下,如何创建一个磁盘,用于添加到虚拟机",cleaned_caselog.csv,virtual-machines
请问用户在Azure中的登陆日志在哪能查看,cleaned_caselog.csv,active-directory
虚机重启过程非常慢,cleaned_caselog.csv,virtual-machines
创建的虚拟机状态为未知,cleaned_caselog.csv,azure-portal
虚拟机在overview中显示Failed,cleaned_caselog.csv,virtual-machines
如何扩展Linux虚机磁盘空间,cleaned_caselog.csv,virtual-machines
建立VM-Win,cleaned_caselog.csv,virtual-machines
CDN支持Azure Media Services问题,cleaned_caselog.csv,cdn
关于国内和海外服务器的问题,cleaned_caselog.csv,cdn
 虚拟机安装域控扩展问题,cleaned_caselog.csv,virtual-machines
不能创建东部vm,cleaned_caselog.csv,virtual-machines
如何将ASM架构迁移到ARM架构？,cleaned_caselog.csv,virtual-machines
虚拟机环境咨询,cleaned_caselog.csv,virtual-machines
site recovery支不支持Windows物理服务器,cleaned_caselog.csv,site-recovery
容错域数量咨询,cleaned_caselog.csv,virtual-machines
网站html文件架设到虚拟机上,cleaned_caselog.csv,virtual-machines
域名怎么绑定,cleaned_caselog.csv,cdn
在linux虚拟机里做软件的安装、升级和部署缓慢,cleaned_caselog.csv,virtual-machines
设置密码策略,cleaned_caselog.csv,active-directory
关于虚拟机从物理机迁移到Azure的相关资料,cleaned_caselog.csv,site-recovery
无法使用镜像市场部署zabbix,cleaned_caselog.csv,virtual-machines
AZURE提供控制台连接方式么？,cleaned_caselog.csv,virtual-machines
虚机搭建Docker是否支持自动扩容,cleaned_caselog.csv,automation
创建vm选不了云服务,cleaned_caselog.csv,virtual-machines
虚拟机名称更改咨询,cleaned_caselog.csv,virtual-machines
table storage迁移,cleaned_caselog.csv,storage
如何使用指定的镜像vhd文件启动虚拟机,cleaned_caselog.csv,virtual-machines
VM速度很慢,cleaned_caselog.csv,virtual-machines
CDN给FTP加速,cleaned_caselog.csv,cdn
 Azure AD相关问题,cleaned_caselog.csv,active-directory
恢复服务的适用情况和使用方法,cleaned_caselog.csv,site-recovery
虚拟机部署出错,cleaned_caselog.csv,virtual-machines
host的监控问题,cleaned_caselog.csv,virtual-machines
https 证书在 chrome 57 版本下失效,cleaned_caselog.csv,azure-portal
中国东区建立的虚拟机,cleaned_caselog.csv,virtual-machines
如何将RM下所有的虚拟机的配置信息导出,cleaned_caselog.csv,virtual-machines
HTTP2.0问题咨询,cleaned_caselog.csv,cdn
国内Azure的最近新功能简介,cleaned_caselog.csv,virtual-machines
在虚机上无法访问www.ccic.com,cleaned_caselog.csv,virtual-machines
经典模型和Resource Manger模型的区别及优缺点,cleaned_caselog.csv,virtual-machines
Azure 如何创建磁盘,cleaned_caselog.csv,virtual-machines
请问存储账户与虚拟机大小类型有什么关系,cleaned_caselog.csv,virtual-machines
无法使用模板部署虚拟机,cleaned_caselog.csv,virtual-machines
ARM架构下的Azure Backup使用,cleaned_caselog.csv,site-recovery
ASM虚拟机迁移到ARM模式，虚拟网络验证报错,cleaned_caselog.csv,virtual-machines
虚拟机在门户显示问题,cleaned_caselog.csv,virtual-machines
CDN证书问题,cleaned_caselog.csv,cdn
添加负载均衡锁的类型咨询,cleaned_caselog.csv,virtual-machines
虚拟机备份问题,cleaned_caselog.csv,site-recovery
如何将asm的虚拟机迁移到arm模式下。,cleaned_caselog.csv,virtual-machines
EA创建的子账号下的存储没有办法删除,cleaned_caselog.csv,storage
通过ARM Template创建VM，一直处于“正在创建”的状态,cleaned_caselog.csv,virtual-machines
Azure虚拟机部署咨询,cleaned_caselog.csv,virtual-machines
Azure虚拟机Root权限,cleaned_caselog.csv,virtual-machines
渗透性压力测试申请,cleaned_caselog.csv,virtual-machines
上传到文件存储中的文件无法通过URL访问,cleaned_caselog.csv,storage
存储对拷资源,cleaned_caselog.csv,storage
ARM Portal 存储账户不正常,cleaned_caselog.csv,storage
设置虚拟机,cleaned_caselog.csv,virtual-machines
如何做镜像,cleaned_caselog.csv,virtual-machines
Portal not usable past few hours,cleaned_caselog.csv,azure-portal
流媒体CDN突然失效，影响业务,cleaned_caselog.csv,cdn
Azure云助手中虚拟机性能监控图表没有任何数据显示,cleaned_caselog.csv,virtual-machines
VM配置端口映射,cleaned_caselog.csv,virtual-machines
azure定制化咨询,cleaned_caselog.csv,virtual-machines
Powershell 问题,cleaned_caselog.csv,virtual-machines
虚拟机功能的大小的选择标准,cleaned_caselog.csv,virtual-machines
