Question,Answer,URL,ms.service,keywords
Power BI 工作区集合的租户模型工作原理？,"在 Power BI 工作区集合模型中，明确要求 Azure AD 租户中必须存在客户。 可以为客户选择是否需要 Azure AD。 这样，应用程序的体系结构和基础结构就可以用来确定 Power BI 工作区集合要求的租户模型。
开发人员/员工操作或创建应用程序时会需要具有 AAD 用户帐户才能通过 Azure 门户管理 Azure 订阅和工作区集合。 开发人员可以使用编程 API 导入报表、修改连接字符串、获取嵌入式 URL、改用应用令牌进行身份验证，因此无需使用 AAD。",https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
是否提供了任何工具或指南来帮助用户估计应预估的呈现/会话数？ 如何才能知道已完成了多少呈现？,Azure 门户会提供关于针对订阅已执行的呈现/报表会话数的帐单详细信息。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
关于如何在应用中使用 Power BI 工作区集合是否存在任何规则或限制？,Power BI 工作区集合仅用于为供第三方使用而提供的应用程序。 如果想要使用 Power BI 工作区集合服务创建内部业务应用程序，则每个内部用户都需要具有一个 Power BI Pro USL，并且组织除需要支付 Power BI Pro USL 费用外，还需要支付使用 Power BI 工作区集合服务的费用。 为避免产生 Power BI Pro USL 费和 Power BI 工作区集合用于内部应用程序的消耗成本，Power BI 服务在 Power BI 工作区集合外提供了其自己的内容嵌入功能，而未额外增加 Power BI USL 持有者的成本 (dev.powerbi.cn)。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
在应用中使用 Power BI 工作区集合存在任何规则或限制吗？,Power BI 工作区集合仅用于为供第三方使用而提供的应用程序。 如果想要使用 Power BI 工作区集合服务创建内部业务应用程序，则每个内部用户都需要具有一个 Power BI Pro USL，并且组织除需要支付 Power BI Pro USL 费用外，还需要支付使用 Power BI 工作区集合服务的费用。 为避免产生 Power BI Pro USL 费和 Power BI 工作区集合用于内部应用程序的消耗成本，Power BI 服务在 Power BI 工作区集合外提供了其自己的内容嵌入功能，而未额外增加 Power BI USL 持有者的成本 (dev.powerbi.cn)。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
在应用中使用 Power BI 工作区集合有限制吗？,Power BI 工作区集合仅用于为供第三方使用而提供的应用程序。 如果想要使用 Power BI 工作区集合服务创建内部业务应用程序，则每个内部用户都需要具有一个 Power BI Pro USL，并且组织除需要支付 Power BI Pro USL 费用外，还需要支付使用 Power BI 工作区集合服务的费用。 为避免产生 Power BI Pro USL 费和 Power BI 工作区集合用于内部应用程序的消耗成本，Power BI 服务在 Power BI 工作区集合外提供了其自己的内容嵌入功能，而未额外增加 Power BI USL 持有者的成本 (dev.powerbi.cn)。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
Power BI 工作区集合与 Power BI 服务有什么关系？,Power BI 工作区集合和 Power BI 服务是单独的产品/服务。 Power BI 工作区集合采取基于消费的计费模式，通过 Azure 门户部署并且旨在使 ISV 能够将数据可视化元素嵌入到应用程序中，供其客户使用。 Power BI 服务通过 O365 门户进行计费和部署，是一个独立通用的 BI 产品/服务，主要供企业内部使用。 若要了解 Power BI 服务的详细信息，请参阅 [www.powerbi.com](https://powerbi.microsoft.com/),https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
Power BI 工作区集合是什么？,Power BI 工作区集合是一项 Azure 服务，应用程序开发人员可以通过该服务将令人惊叹的完整交互式报表和可视化元素嵌入到面向客户的应用中，使客户无需花费时间和费用从头开始生成其自己的控件。 现在，全球 9 个数据中心内都提供了包含 SLA 的 Power BI 工作区集合。 此服务中还提供了增强的功能，例如，支持通过 Power BI 工作区集合中的行级安全性 (RLS) 提供数据安全性以用于高级筛选。 Power BI 工作区集合定价模型也进行了简化和更新。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
什么是 Power BI 工作区集合？,Power BI 工作区集合是一项 Azure 服务，应用程序开发人员可以通过该服务将令人惊叹的完整交互式报表和可视化元素嵌入到面向客户的应用中，使客户无需花费时间和费用从头开始生成其自己的控件。 现在，全球 9 个数据中心内都提供了包含 SLA 的 Power BI 工作区集合。 此服务中还提供了增强的功能，例如，支持通过 Power BI 工作区集合中的行级安全性 (RLS) 提供数据安全性以用于高级筛选。 Power BI 工作区集合定价模型也进行了简化和更新。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
Power BI 工作区集合适用于哪些场景？,Power BI 工作区集合适用于想要不必自己进行生成即可向其用户的所有设备提供令人惊叹的交互式数据可视化体验的应用程序开发人员。 通过 Power BI 工作区集合，开发人员可以利用直接查询提供始终保持最新的视图。 开发人员还可以使用 Azure 资源管理器 API 和 Power BI API 以编程方式部署、管理和自动化 Power BI。 与所有的 Power BI 服务一样，这种嵌入式服务也可以自动缩放以满足应用程序的使用情况和需求。 Power BI 工作区集合服务采取即用即付消费的定价模式。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
谁想要使用 Power BI 工作区集合，为什么？,Power BI 工作区集合适用于想要不必自己进行生成即可向其用户的所有设备提供令人惊叹的交互式数据可视化体验的应用程序开发人员。 通过 Power BI 工作区集合，开发人员可以利用直接查询提供始终保持最新的视图。 开发人员还可以使用 Azure 资源管理器 API 和 Power BI API 以编程方式部署、管理和自动化 Power BI。 与所有的 Power BI 服务一样，这种嵌入式服务也可以自动缩放以满足应用程序的使用情况和需求。 Power BI 工作区集合服务采取即用即付消费的定价模式。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
什么是报表会话，它是如何计费的？,会话是指最终用户和 Power BI 工作区集合报表之间的一组交互活动。 每次向用户显示 Power BI 工作区集合报表时，就会启动一个会话，并向订阅持有者收取使用会话的费用。 会话按统一收费率计费，独立于报表中的视觉对象元素数量或报表内容的刷新频率。 当用户关闭报表时或者会话于一小时后超时时，会话结束。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
报表会话是什么，它是如何计费的？,会话是指最终用户和 Power BI 工作区集合报表之间的一组交互活动。 每次向用户显示 Power BI 工作区集合报表时，就会启动一个会话，并向订阅持有者收取使用会话的费用。 会话按统一收费率计费，独立于报表中的视觉对象元素数量或报表内容的刷新频率。 当用户关闭报表时或者会话于一小时后超时时，会话结束。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
报表会话是如何计费的？,会话是指最终用户和 Power BI 工作区集合报表之间的一组交互活动。 每次向用户显示 Power BI 工作区集合报表时，就会启动一个会话，并向订阅持有者收取使用会话的费用。 会话按统一收费率计费，独立于报表中的视觉对象元素数量或报表内容的刷新频率。 当用户关闭报表时或者会话于一小时后超时时，会话结束。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
对于该服务，可用的 SLA 是什么？,具有 Azure 标准 SLA 的 Power BI 工作区集合。 有关详细信息，请参阅 [服务级别协议](https://www.azure.cn/support/legal/sla/),https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
从哪里了解Azure Power BI详细信息,可以访问 [Power BI 工作区集合文档页](https://docs.azure.cn/power-bi-workspace-collections/get-started)。 通过访问 [Power BI 博客](https://powerbi.microsoft.com/blog/)或通过访问 dev.powerbi.cn 上的 Power BI 开发人员中心，可以了解该服务的最新信息。 也可以在 [Stackoverflow](http://stackoverflow.com/questions/tagged/powerbi)上提问。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
可以从何处了解详细信息？,可以访问 [Power BI 工作区集合文档页](https://docs.azure.cn/power-bi-workspace-collections/get-started)。 通过访问 [Power BI 博客](https://powerbi.microsoft.com/blog/)或通过访问 dev.powerbi.cn 上的 Power BI 开发人员中心，可以了解该服务的最新信息。 也可以在 [Stackoverflow](http://stackoverflow.com/questions/tagged/powerbi)上提问。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
Power BI 工作区集合如何改进应用？,当可以利用优秀的交互式数据可视化功能直接在应用程序中通知用户的决策时，应用程序的功能将更为强大。 Power BI 工作区集合可通过丰富的、始终保持最新的交互式数据可视化元素增强应用，以便提高应用的实用性、用户的满意度和忠诚度，并可在任何设备上轻松提供语境分析。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
是不是所有区域都可以使用 Azure Power BI,目前，大多数数据中心内都提供 Power BI 工作区集合服务。 始终可以 [在此处](https://azure.microsoft.com/status/)检查最新可用性。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
是否全球都可以使用 Azure Power BI?,目前，大多数数据中心内都提供 Power BI 工作区集合服务。 始终可以 [在此处](https://azure.microsoft.com/status/)检查最新可用性。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
此服务是否在全球提供？,目前，大多数数据中心内都提供 Power BI 工作区集合服务。 始终可以 [在此处](https://azure.microsoft.com/status/)检查最新可用性。,https://docs.azure.cn/power-bi-workspace-collections/faq,power-bi-embedded,
生产中使用 Azure Redis 的一些最佳做法是什么？,"[StackExchange.Redis 最佳做法](https://docs.azure.cn/redis-cache/cache-faq#stackexchangeredis-best-practices)
[配置和概念](https://docs.azure.cn/redis-cache/cache-faq#configuration-and-concepts)
[性能测试](https://docs.azure.cn/redis-cache/cache-faq#performance-testing)",https://docs.azure.cn/redis-cache/cache-faq,redis-cache,
Azure Redis Cache怎么用最好？,"[StackExchange.Redis 最佳做法](https://docs.azure.cn/redis-cache/cache-faq#stackexchangeredis-best-practices)
[配置和概念](https://docs.azure.cn/redis-cache/cache-faq#configuration-and-concepts)
[性能测试](https://docs.azure.cn/redis-cache/cache-faq#performance-testing)",https://docs.azure.cn/redis-cache/cache-faq,redis-cache,
